Date,Open,High,Low,Close,TickVolume,EMA12,EMA26,SMA20,SMA200
2016-10-17,18098,18164,18059,18085,26069,18178.08,18226.55,18216.7,17650.8
2016-10-18,18147,18226,18125,18156,21729,18174.68,18221.32,18218.1,17659.87
2016-10-19,18154,18248,18112,18200,19044,18178.58,18219.75,18213.65,17668.89
2016-10-20,18244,18250,18126,18162,25170,18176.03,18215.47,18202.5,17677.14
2016-10-21,18142,18171,18045,18146,21159,18171.41,18210.32,18196.6,17687.12
2016-10-24,18173,18274,18172,18215,15602,18178.11,18210.67,18202.15,17696.35
2016-10-25,18241,18253,18148,18173,16109,18177.33,18207.88,18199.2,17707.3
2016-10-26,18148,18235,18056,18199,23357,18180.66,18207.22,18192.05,17718.29
2016-10-27,18180,18265,18147,18176,23743,18179.94,18204.91,18193.45,17729.12
2016-10-28,18174,18252,18090,18157,29873,18176.41,18201.36,18185.8,17741.05
2016-10-31,18217,18221,18128,18155,14265,18173.12,18197.93,18180.9,17752.43
2016-11-01,18200,18207,17937,18007,20194,18147.56,18183.78,18173,17761.98
2016-11-02,17952,18044,17928,17953,20622,18117.63,18166.69,18156.75,17772.31
2016-11-03,17953,18014,17902,17928,21106,18088.46,18149.01,18139.75,17781.1
2016-11-04,17945,17981,17879,17896,24718,18058.85,18130.27,18122.75,17790.87
2016-11-07,18117,18263,18103,18259,15002,18089.64,18139.8,18119.25,17801.84
2016-11-08,18231,18401,18197,18332,18677,18126.93,18154.04,18129.4,17811.24
2016-11-09,17751,18652,17724,18590,76436,18198.17,18186.33,18151.6,17821.98
2016-11-10,18645,18882,18633,18816,59505,18293.22,18232.97,18187.35,17835.27
2016-11-11,18863,18887,18745,18851,44445,18379.03,18278.75,18222.8,17847.84
2016-11-14,18951,18978,18823,18879,38985,18455.95,18323.22,18262.5,17860.16
2016-11-15,18888,18937,18817,18935,22413,18529.65,18368.53,18301.45,17873.84
2016-11-16,18920,18920,18837,18883,25411,18584.01,18406.64,18335.6,17888.11
2016-11-17,18897,18916,18855,18913,21637,18634.63,18444.15,18373.15,17902.59
2016-11-18,18904,18928,18863,18881,19554,18672.53,18476.51,18409.9,17917.44
2016-11-21,18906,18969,18874,18964,16861,18717.37,18512.62,18447.35,17933.99
2016-11-22,19018,19052,18973,19034,15883,18766.08,18551.24,18490.4,17949.32
2016-11-23,19046,19095,19015,19092,18697,18816.22,18591.3,18535.05,17964.02
2016-11-24,19093,19159,19086,19154,8685,18868.19,18632.98,18583.95,17978.86
2016-11-25,19147,19188,19131,19188,12532,18917.39,18674.09,18635.5,17992.56
2016-11-28,19137,19151,19082,19113,19976,18947.48,18706.6,18683.4,18006.08
2016-11-29,19106,19156,19082,19138,16341,18976.79,18738.56,18739.95,18019.84
2016-11-30,19138,19237,19133,19150,19997,19003.44,18769.04,18799.8,18032.52
2016-12-01,19145,19228,19143,19206,23214,19034.6,18801.4,18863.7,18046.4
2016-12-02,19198,19217,19159,19189,16584,19058.36,18830.11,18928.35,18059.92
2016-12-05,19148,19301,19139,19232,28934,19085.07,18859.88,18977,18072.6
2016-12-06,19231,19267,19201,19264,17343,19112.6,18889.82,19023.6,18085.75
2016-12-07,19259,19575,19237,19555,24338,19180.66,18939.09,19071.85,18100.97
2016-12-08,19548,19688,19512,19635,35375,19250.56,18990.64,19112.8,18114.86
2016-12-09,19649,19777,19640,19777,24086,19331.55,19048.89,19159.1,18129.29
2016-12-12,19793,19846,19767,19816,32526,19406.08,19105.71,19205.95,18143.67
2016-12-13,19830,19979,19826,19931,22759,19486.84,19166.84,19255.75,18158.29
2016-12-14,19923,19989,19770,19819,35945,19537.94,19215.15,19302.55,18172.05
2016-12-15,19875,19974,19831,19875,36788,19589.8,19264.03,19350.65,18186.62
2016-12-16,19902,19942,19843,19869,20554,19632.75,19308.84,19400.05,18200.99
2016-12-19,19914,19942,19875,19911,14218,19675.56,19353.45,19447.4,18215.57
2016-12-20,19924,20015,19919,19995,12036,19724.7,19400.97,19495.45,18229.51
2016-12-21,19989,20012,19967,19970,8988,19762.44,19443.12,19539.35,18243.26
2016-12-22,19946,19980,19912,19946,10109,19790.68,19480.37,19578.95,18256.77
2016-12-23,19960,19971,19911,19953,8025,19815.65,19515.38,19617.2,18269.91
2016-12-27,19949,20003,19944,19970,5310,19839.4,19549.06,19660.05,18282.32
2016-12-28,19985,20002,19852,19863,10521,19843.03,19572.31,19696.3,18293.62
2016-12-29,19861,19899,19811,19846,17756,19843.49,19592.58,19731.1,18304.7
2016-12-30,19883,19890,19744,19809,14969,19838.18,19608.61,19761.25,18315.75
2017-01-03,19910,19964,19787,19884,31706,19845.23,19629.01,19796,18327.57
2017-01-04,19899,19957,19886,19942,13627,19860.12,19652.2,19831.5,18339.5
2017-01-05,19915,19949,19811,19900,19263,19866.25,19670.55,19863.3,18350.84
2017-01-06,19888,20001,19833,19967,16435,19881.75,19692.51,19883.9,18362.11
2017-01-09,19994,19997,19893,19899,9473,19884.41,19707.81,19897.1,18373.17
2017-01-10,19887,19962,19842,19863,12269,19881.11,19719.3,19901.4,18383.53
2017-01-11,19868,19981,19834,19953,21353,19892.17,19736.61,19908.25,18394.62
2017-01-12,19909,19923,19770,19891,19200,19891.99,19748.05,19906.25,18406.07
2017-01-13,19898,19954,19850,19886,13504,19891.07,19758.27,19909.6,18416.93
2017-01-16,19856,19884,19847,19855,4968,19885.52,19765.43,19908.6,18428.49
2017-01-17,19850,19887,19776,19830,17377,19876.98,19770.22,19906.65,18439.78
2017-01-18,19851,19854,19737,19804,15013,19865.75,19772.72,19901.3,18451.02
2017-01-19,19804,19826,19677,19736,16036,19845.79,19770,19888.35,18461.11
2017-01-20,19744,19847,19737,19823,21223,19842.28,19773.93,19881,18470.7
2017-01-23,19775,19840,19736,19806,17766,19836.7,19776.3,19874,18480.14
2017-01-24,19803,19951,19792,19915,15882,19848.75,19786.58,19872.1,18490.26
2017-01-25,19941,20087,19940,20072,15565,19883.09,19807.72,19877.2,18500.63
2017-01-26,20133,20134,20073,20102,14469,19916.77,19829.52,19889.15,18510.89
2017-01-27,20119,20144,20078,20096,13731,19944.35,19849.26,19901.65,18520.87
2017-01-30,20046,20065,19871,19966,17933,19947.68,19857.9,19909.5,18530.78
2017-01-31,19911,19950,19785,19866,20364,19935.11,19858.5,19908.6,18540.11
2017-02-01,19907,19966,19845,19889,21099,19928.02,19860.76,19905.95,18549.68
2017-02-02,19827,19922,19811,19884,18822,19921.25,19862.48,19905.15,18559.17
2017-02-03,19882,20076,19882,20060,13973,19942.59,19877.11,19909.8,18569.26
2017-02-06,20064,20090,20002,20051,14465,19959.27,19889.99,19917.4,18580.34
2017-02-07,20039,20156,20038,20084,13475,19978.46,19904.37,19928.45,18591.89
2017-02-08,20094,20100,20013,20049,15142,19989.31,19915.08,19933.25,18602.69
2017-02-09,20047,20203,20036,20165,13610,20016.34,19933.59,19946.95,18614.78
2017-02-10,20229,20292,20194,20267,12972,20054.9,19958.29,19966,18627.87
2017-02-13,20287,20438,20283,20408,11255,20109.23,19991.6,19993.65,18641.63
2017-02-14,20406,20508,20387,20507,14798,20170.42,20029.78,20027.5,18655.5
2017-02-15,20538,20623,20505,20614,14938,20238.66,20073.05,20068,18670.05
2017-02-16,20634,20648,20564,20626,17242,20298.25,20114.01,20112.5,18683.55
2017-02-17,20603,20626,20534,20624,19092,20348.37,20151.79,20152.55,18698.11
2017-02-20,20664,20699,20641,20656,6502,20395.7,20189.14,20195.05,18712.78
2017-02-21,20644,20764,20632,20739,15003,20448.51,20229.87,20236.25,18728.8
2017-02-22,20740,20786,20697,20775,15077,20498.74,20270.25,20271.4,18744.12
2017-02-23,20778,20846,20753,20814,16766,20547.24,20310.53,20307,18760.57
2017-02-24,20785,20814,20711,20812,24077,20587.97,20347.67,20342.8,18777.01
2017-02-27,20812,20853,20778,20841,18905,20626.9,20384.22,20386.55,18794.07
2017-02-28,20825,20846,20784,20818,15832,20656.3,20416.35,20434.15,18810.68
2017-03-01,20846,21176,20843,21119,21168,20727.49,20468.4,20495.65,18828.8
2017-03-02,21130,21144,21004,21009,19978,20770.8,20508.44,20551.9,18845.33
2017-03-03,20973,21055,20960,21008,20607,20807.29,20545.45,20599.3,18861.12
2017-03-06,20958,20993,20918,20964,17547,20831.4,20576.45,20644.95,18876.81
2017-03-07,20970,20976,20906,20930,14103,20846.57,20602.64,20687.25,18892.13
2017-03-08,20891,20959,20840,20862,18688,20848.94,20621.85,20727.9,18906.85
2017-03-09,20868,20907,20784,20865,21629,20851.41,20639.86,20762.9,18922.28
2017-03-10,20917,20984,20834,20910,21939,20860.43,20659.87,20795.05,18937.91
2017-03-13,20908,20929,20853,20883,15238,20863.9,20676.4,20818.8,18953.18
2017-03-14,20874,20883,20794,20856,18929,20862.68,20689.7,20836.25,18968.44
2017-03-15,20883,20981,20866,20944,22349,20875.19,20708.54,20852.75,18983.57
2017-03-16,20990,21031,20895,20938,20354,20884.86,20725.54,20868.35,18998.56
2017-03-17,20915,20982,20909,20919,15268,20890.11,20739.87,20883.1,19013.15
2017-03-20,20902,20955,20884,20912,10793,20893.48,20752.62,20895.9,19027.8
2017-03-21,20940,20972,20665,20670,34436,20859.1,20746.5,20892.45,19041.82
2017-03-22,20642,20694,20588,20653,28712,20827.39,20739.57,20886.35,19056.41
2017-03-23,20667,20767,20626,20669,27623,20803.02,20734.35,20879.1,19071.4
2017-03-24,20712,20731,20543,20627,31742,20775.94,20726.39,20869.85,19086.29
2017-03-27,20522,20591,20423,20564,28884,20743.33,20714.36,20856,19100.44
2017-03-28,20600,20744,20526,20713,22468,20738.67,20714.26,20850.75,19115.61
2017-03-29,20711,20730,20630,20668,18759,20727.8,20710.84,20828.2,19129.92
2017-03-30,20681,20761,20638,20731,15935,20728.29,20712.33,20814.3,19144.46
2017-03-31,20687,20724,20648,20652,24545,20716.55,20707.86,20796.5,19158.83
2017-04-03,20671,20701,20503,20639,36395,20704.62,20702.76,20780.25,19171.99
2017-04-04,20595,20692,20564,20679,31465,20700.68,20701,20767.7,19188.4
2017-04-05,20679,20882.3,20629.85,20636.65,52997,20690.83,20696.23,20756.43,19205.88
2017-04-06,20584.8,20739.95,20575.6,20657.5,58478,20685.7,20693.36,20746.06,19222.16
2017-04-07,20597.4,20719.2,20582.4,20650.5,56533,20680.29,20690.19,20733.08,19236.97
2017-04-10,20679.8,20749.2,20609.85,20654.6,38827,20676.33,20687.55,20721.66,19250.61
2017-04-11,20636.8,20663.95,20505.61,20646.75,65219,20671.78,20684.53,20711.2,19264.12
2017-04-12,20637.8,20697.95,20548.95,20583.6,54210,20658.22,20677.05,20693.18,19277.14
2017-04-13,20582.6,20606,20450.5,20451.1,52213,20626.35,20660.32,20668.84,19290.22
2017-04-17,20452.8,20638.5,20445.85,20631.6,25707,20627.16,20658.19,20654.47,19303.82
2017-04-18,20627.6,20640.9,20452.85,20514.75,55017,20609.87,20647.56,20634.6,19316.95
2017-04-19,20491.8,20544.15,20367.6,20392.7,40717,20576.46,20628.69,20620.74,19328.22
2017-04-20,20394.8,20620.2,20387.6,20571.5,44172,20575.69,20624.45,20616.66,19339.97
2017-04-21,20593.9,20605.6,20494.6,20540.6,44052,20570.29,20618.24,20610.24,19350.94
2017-04-24,20718.6,20783.85,20716.6,20755.75,42844,20598.83,20628.42,20616.68,19362.88
2017-04-25,20795.1,21022.2,20788.85,20993.75,32978,20659.58,20655.49,20638.17,19375.34
2017-04-26,21011,21066.05,20966.5,20970.75,46197,20707.46,20678.84,20651.06,19387.63
2017-04-27,20986.4,21002.2,20928.05,20975.5,35316,20748.69,20700.81,20666.43,19399.86
2017-04-28,20950.8,20988.3,20918.2,20929.5,32098,20776.51,20717.75,20676.35,19411.73
2017-05-01,20962.6,20982.05,20894.85,20922.5,24019,20798.97,20732.92,20689.88,19423.36
2017-05-02,20924.4,20959.2,20901.95,20945.65,35761,20821.54,20748.68,20705.21,19435.53
2017-05-03,20911.7,20970.25,20869.2,20949.85,35299,20841.28,20763.58,20718.76,19447.46
2017-05-04,20965.7,21008.4,20837.95,20939.7,46915,20856.42,20776.63,20733.91,19459.7
2017-05-05,20894,20998.75,20890.7,20998.75,44167,20878.32,20793.08,20750.97,19472.33
2017-05-08,21007.25,21010.85,20955.75,20998.55,40781,20896.81,20808.3,20768.37,19484.98
2017-05-09,20983,21040.1,20927.4,20966.5,36555,20907.53,20820.02,20783.97,19497.54
2017-05-10,20903.55,20967.66,20873.65,20929.85,36797,20910.97,20828.15,20798.12,19510.05
2017-05-11,20911.9,20920.5,20785.05,20903.05,46948,20909.75,20833.7,20814.1,19522.56
2017-05-12,20878.9,20904.5,20852.15,20877.05,38294,20904.72,20836.91,20835.39,19535.4
2017-05-15,20898.95,20994.15,20890.15,20973.95,33053,20915.37,20847.06,20852.51,19548.55
2017-05-16,20960.25,21024.8,20924.35,20969,37646,20923.62,20856.1,20875.22,19561.63
2017-05-17,20845.95,20872.6,20591.8,20598.95,69897,20873.67,20837.05,20885.54,19571.96
2017-05-18,20640.9,20747.6,20485.25,20652.4,85987,20839.63,20823.37,20889.58,19582.59
2017-05-19,20651.1,20845.8,20640.3,20791,54508,20832.15,20820.97,20902.1,19593.9
2017-05-22,20833.9,20901.1,20773.75,20878.75,34826,20839.32,20825.25,20908.25,19605.82
2017-05-23,20870.15,20948.75,20856.3,20923.75,36206,20852.31,20832.55,20904.75,19617.39
2017-05-24,20916.9,21015.15,20911.95,21006,29922,20875.95,20845.4,20906.51,19629.58
2017-05-25,21089.2,21110.45,21046.3,21075.75,41250,20906.69,20862.46,20911.53,19641.8
2017-05-26,21058.25,21091.35,21035.25,21070.9,34566,20931.95,20877.9,20918.6,19654.4
2017-05-29,21084.85,21096.55,21072.35,21073.8,5319,20953.78,20892.41,20926.16,19666.92
2017-05-30,21062.9,21075.85,21003.65,21025.3,35718,20964.78,20902.25,20930.14,19679.06
2017-05-31,21028.9,21065.1,20934.75,21002.3,54949,20970.55,20909.67,20932.77,19691.3
2017-06-01,21014,21140.95,20984.3,21139.95,43987,20996.61,20926.72,20942.78,19704.36
2017-06-02,21202.85,21229.5,21128.35,21193.9,53946,21026.97,20946.51,20952.54,19717.6
2017-06-05,21198.95,21222.15,21167.15,21184.05,27970,21051.13,20964.11,20961.81,19731.1
2017-06-06,21153.85,21177.35,21117.15,21137.65,44627,21064.44,20976.96,20970.37,19744.53
2017-06-07,21160.05,21186.65,21107.2,21168.5,35441,21080.45,20991.15,20982.3,19758.4
2017-06-08,21177.05,21264.2,21132.5,21180.5,35426,21095.84,21005.18,20996.17,19771.78
2017-06-09,21187.3,21299.6,21154.05,21257.5,80973,21120.71,21023.87,21015.2,19785.8
2017-06-12,21231.75,21272.6,21186.25,21234.5,87005,21138.22,21039.47,21028.22,19800
2017-06-13,21248.2,21329.51,21239.55,21322.6,54919,21166.59,21060.44,21045.9,19814.55
2017-06-14,21309.55,21387.1,21287.1,21368.35,73956,21197.63,21083.25,21084.37,19828.95
2017-06-15,21340.65,21362.15,21256.55,21352.15,58591,21221.4,21103.17,21119.36,19843.23
2017-06-16,21388.1,21408.7,21306.35,21375,38058,21245.03,21123.31,21148.56,19857.43
2017-06-19,21412.1,21521.15,21412.1,21516,30787,21286.72,21152.39,21180.42,19872.4
2017-06-20,21524.85,21529.1,21459.15,21462,32573,21313.68,21175.33,21207.34,19887.34
2017-06-21,21466.1,21493.7,21384.35,21408.15,46280,21328.22,21192.57,21227.44,19903.94
2017-06-22,21425.3,21450.9,21386.35,21395.2,36051,21338.52,21207.58,21243.42,19919.3
2017-06-23,21409.3,21419.9,21325.55,21390.35,37296,21346.5,21221.12,21259.39,19935.93
2017-06-26,21406.5,21497.3,21371.65,21403.95,45796,21355.33,21234.66,21275.9,19952.78
2017-06-27,21401.8,21436.31,21312.35,21316.35,61667,21349.34,21240.71,21290.45,19968.31
2017-06-28,21329,21471.66,21301.65,21442.2,59559,21363.62,21255.64,21312.44,19984.92
2017-06-29,21485.8,21497.8,21185.75,21278.3,95588,21350.5,21257.32,21319.36,20000.7
2017-06-30,21325.25,21418.45,21279.65,21349.2,59754,21350.3,21264.12,21327.13,20016.81
2017-07-03,21390.05,21555.5,21383.9,21476.1,37243,21369.65,21279.83,21341.73,20032.74
2017-07-04,21463.95,21522.35,21453.91,21480.9,18588,21386.77,21294.72,21358.89,20048.22
2017-07-05,21490.65,21504.2,21393.95,21470.8,66149,21399.7,21307.76,21374.01,20064.26
2017-07-06,21457.5,21462,21298.5,21315.65,70070,21386.77,21308.35,21380.76,20080.32
2017-07-07,21334.5,21423,21309.65,21409.3,52448,21390.23,21315.83,21388.35,20096.2
2017-07-10,21436.95,21441.2,21361.35,21406.65,36910,21392.76,21322.55,21396.96,20111.53
2017-07-11,21431.5,21436,21270.91,21406.3,48271,21394.84,21328.76,21401.15,20127.82
2017-07-12,21413.25,21576.9,21409.4,21529.65,47053,21415.58,21343.64,21409.21,20143.92
2017-07-13,21540.35,21565,21504.75,21548.45,37683,21436.02,21358.81,21419.03,20160.39
2017-07-14,21557.6,21673.45,21516.65,21633.5,36278,21466.4,21379.16,21431.95,20177.74
2017-07-17,21645.9,21667.7,21606.65,21624.3,32827,21490.7,21397.32,21437.37,20194.47
2017-07-18,21620.6,21649.8,21457.45,21574.25,44224,21503.55,21410.42,21442.98,20211
2017-07-19,21565.65,21629.55,21549.65,21628.45,35504,21522.77,21426.57,21453.99,20227.96
2017-07-20,21639.45,21669,21569.65,21614.45,48842,21536.87,21440.49,21464.96,20244.39
2017-07-21,21623.1,21634,21495.55,21573.45,40245,21542.5,21450.34,21474.11,20261.61
2017-07-24,21556.45,21573.91,21487.65,21528.45,32946,21540.34,21456.12,21480.34,20278.52
2017-07-25,21535.7,21679.65,21529.85,21605.45,36679,21550.35,21467.19,21494.79,20296.04
2017-07-26,21604.4,21738.41,21603.65,21702.45,42035,21573.75,21484.61,21507.8,20313.85
2017-07-27,21710.85,21797.85,21688.05,21793.95,68253,21607.63,21507.53,21533.59,20332.39
2017-07-28,21753.7,21837.7,21747.05,21826.8,47520,21641.35,21531.18,21557.47,20350.75
2017-07-31,21825.7,21923.46,21824.8,21891.8,36114,21679.88,21557.89,21578.25,20369.2
2017-08-01,21974.95,22015.15,21939.31,21959.7,37279,21722.93,21587.65,21602.19,20388.19
2017-08-02,21997.6,22033.2,21963.95,22007.5,44992,21766.71,21618.75,21629.03,20407.5
2017-08-03,21999.1,22037.3,21978.5,22019.6,40044,21805.62,21648.44,21664.22,20426.52
2017-08-04,22037.5,22102.2,22022.95,22082.75,43443,21848.25,21680.62,21697.9,20446.07
2017-08-07,22118.35,22124.3,22082.95,22118.6,22272,21889.84,21713.06,21733.49,20465.67
2017-08-08,22103.9,22179,22057.3,22084.3,36600,21919.76,21740.56,21767.39,20485.21
2017-08-09,22037.7,22059.8,21995.3,22045.3,56897,21939.07,21763.13,21793.18,20504.65
2017-08-10,22010.55,22026.4,21843.65,21847.7,79095,21925.02,21769.4,21808.14,20523.12
2017-08-11,21853.7,21908.2,21814.05,21857.85,70785,21914.68,21775.95,21819.36,20542.37
2017-08-14,21932.7,22012.2,21932.6,21981.5,38610,21924.96,21791.17,21837.22,20562.51
2017-08-15,22039.4,22045.5,21969.15,22003.05,38815,21936.98,21806.87,21858.66,20582.89
2017-08-16,21994.1,22080.7,21993.8,22020.9,47400,21949.89,21822.72,21878.28,20603.51
2017-08-17,22014.75,22035.4,21748.95,21749.15,83789,21919,21817.27,21885.01,20620.96
2017-08-18,21764.5,21789.35,21638.85,21673.3,83521,21881.2,21806.61,21890.01,20637.67
2017-08-21,21689.35,21715.1,21598,21700.1,60298,21853.34,21798.72,21898.59,20653.22
2017-08-22,21757,21908.1,21729.85,21897.1,43609,21860.07,21806.01,21913.17,20668.63
2017-08-23,21881.05,21888.65,21797.4,21808.1,59316,21852.08,21806.16,21918.45,20683.41
2017-08-24,21790.95,21875.65,21758.3,21777.05,59498,21840.54,21804.01,21917.61,20697.9
2017-08-25,21805.2,21903.5,21767.6,21814.15,56481,21836.48,21804.76,21916.98,20712.3
2017-08-28,21787.45,21870.85,21761.7,21801.5,39772,21831.09,21804.52,21912.46,20726.89
2017-08-29,21715.05,21879.1,21650.3,21865.2,73496,21836.34,21809.01,21907.74,20741.65
2017-08-30,21887.8,21943.35,21831.9,21886.8,46823,21844.1,21814.77,21901.7,20756.68
2017-08-31,21906.95,21987.95,21899.05,21954.25,45455,21861.05,21825.1,21898.43,20771.63
2017-09-01,21978.2,22038.95,21975.6,21985.4,54107,21880.18,21836.98,21893.57,20786.39
2017-09-04,21924.8,21947.05,21899.8,21921.4,14819,21886.52,21843.23,21883.71,20800.54
2017-09-05,21931.15,21950.51,21705.9,21753.55,78743,21866.06,21836.59,21867.17,20813.53
2017-09-06,21773.2,21846.81,21750.7,21812.35,63515,21857.8,21834.79,21855.52,20826.66
2017-09-07,21776.65,21847.7,21741.25,21783.4,62996,21846.35,21830.99,21852.31,20840.01
2017-09-08,21751.25,21841.05,21710.7,21793.25,46957,21838.18,21828.19,21849.08,20853.28
2017-09-11,21921,22067.95,21917.7,22056.5,38039,21871.77,21845.1,21852.83,20867.82
2017-09-12,22074.65,22138.45,22072.6,22117.35,55308,21909.55,21865.27,21858.54,20882.37
2017-09-13,22112.2,22154.4,22091.05,22151.35,27889,21946.75,21886.46,21865.06,20897.18
2017-09-14,22131.4,22206.65,22105.8,22200.45,29924,21985.78,21909.72,21887.63,20912.03
2017-09-15,22198.7,22260.75,22178.3,22252.6,29018,22026.83,21935.12,21916.59,20926.97
2017-09-18,22331.2,22359.15,22286.1,22336.75,31803,22074.51,21964.87,21948.43,20940.88
2017-09-19,22356.8,22389.45,22344.05,22380.9,27816,22121.65,21995.69,21972.62,20954.61
2017-09-20,22382.8,22419.9,22321.3,22417.75,41697,22167.2,22026.95,22003.1,20967.81
2017-09-21,22409.65,22420.45,22363.75,22369.1,31276,22198.26,22052.29,22032.7,20980.58
2017-09-22,22332,22370.45,22306.1,22346.95,31411,22221.14,22074.12,22059.34,20992.66
2017-09-25,22336.9,22364.45,22222.5,22300.95,47565,22233.42,22090.92,22084.31,21005.07
2017-09-26,22297.2,22368.86,22280.45,22289.65,34995,22242.07,22105.64,22105.54,21017.14
2017-09-27,22324.35,22384.6,22262.4,22350.95,17452,22258.82,22123.81,22128.74,21029.55
